Arquivo,Cluster
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
ANTARTIDAFLMM.csv,3
